time,downloaded,total,chunk_size,speed_kbps
1768055709.5066755,11308096,30424618,8192,820.8327301086568
1768055709.5066965,11316288,30424618,8192,8000.0
1768055709.518111,11324480,30424618,8192,701.4774873468963
1768055709.518144,11332672,30424618,8192,8000.0
1768055709.5255744,11340864,30424618,8192,1078.3996511432167
1768055709.5256398,11349056,30424618,8192,8000.0
1768055709.5413282,11357248,30424618,8192,510.3017181585714
1768055709.5413609,11365440,30424618,8192,8000.0
1768055709.5609043,11373632,30424618,8192,409.58637008247274
1768055709.5609357,11381824,30424618,8192,8000.0
1768055709.5651276,11390016,30424618,8192,1913.5551222239735
1768055709.5651817,11398208,30424618,8192,8000.0
1768055709.5754902,11406400,30424618,8192,777.0158667916007
1768055709.5756764,11414592,30424618,8192,8000.0
1768055709.589597,11422784,30424618,8192,575.5023093169082
1768055709.5896401,11430976,30424618,8192,8000.0
1768055709.5985963,11439168,30424618,8192,894.4743845355656
1768055709.5986304,11447360,30424618,8192,8000.0
1768055709.6083179,11455552,30424618,8192,826.7195773149838
1768055709.6083486,11463744,30424618,8192,8000.0
1768055709.6173024,11471936,30424618,8192,894.5443979355341
1768055709.617335,11480128,30424618,8192,8000.0
1768055709.6264853,11488320,30424618,8192,875.2926780394782
1768055709.6265087,11496512,30424618,8192,8000.0
1768055709.6372356,11504704,30424618,8192,746.4288044984887
1768055709.6372604,11512896,30424618,8192,8000.0
1768055709.6476357,11521088,30424618,8192,771.9399829167662
1768055709.6476705,11529280,30424618,8192,8000.0
1768055709.656508,11537472,30424618,8192,906.2999129618386
1768055709.6565404,11545664,30424618,8192,8000.0
1768055709.6665325,11553856,30424618,8192,801.3302081994639
1768055709.6665535,11562048,30424618,8192,8000.0
1768055709.6746714,11570240,30424618,8192,986.777181804368
1768055709.6747057,11578432,30424618,8192,8000.0
1768055709.6867764,11586624,30424618,8192,663.5810178577944
1768055709.6868267,11594816,30424618,8192,8000.0
1768055709.6973026,11603008,30424618,8192,765.0597228848418
1768055709.6973972,11611200,30424618,8192,8000.0
1768055709.7052221,11619392,30424618,8192,1024.0393234094445
1768055709.7052739,11627584,30424618,8192,8000.0
1768055709.714365,11635776,30424618,8192,880.9311443360907
1768055709.7143888,11643968,30424618,8192,8000.0
1768055709.7237296,11652160,30424618,8192,857.3204412249715
