time,downloaded,total,chunk_size,speed_kbps
1768152609.257084,7706112,30424618,8192,8000.0
1768152609.2572222,7714304,30424618,8192,8000.0
1768152609.2610042,7722496,30424618,8192,2124.4954126069233
1768152609.2610688,7730688,30424618,8192,8000.0
1768152609.2611148,7738880,30424618,8192,8000.0
1768152609.2611587,7747072,30424618,8192,8000.0
1768152609.2612011,7755264,30424618,8192,8000.0
1768152609.2612476,7763456,30424618,8192,8000.0
1768152609.2643359,7771648,30424618,8192,2597.4868872027437
1768152609.2643726,7779840,30424618,8192,8000.0
1768152609.2644038,7788032,30424618,8192,8000.0
1768152609.264437,7796224,30424618,8192,8000.0
1768152609.2691412,7804416,30424618,8192,1705.8296411306262
1768152609.2692087,7812608,30424618,8192,8000.0
1768152609.2692583,7820800,30424618,8192,8000.0
1768152609.2693172,7828992,30424618,8192,8000.0
1768152609.2693627,7837184,30424618,8192,8000.0
1768152609.2694128,7845376,30424618,8192,8000.0
1768152609.2733772,7853568,30424618,8192,2023.01177924652
1768152609.2734356,7861760,30424618,8192,8000.0
1768152609.2738485,7869952,30424618,8192,8000.0
1768152609.2739203,7878144,30424618,8192,8000.0
1768152609.2777314,7886336,30424618,8192,2105.5957164160136
1768152609.277787,7894528,30424618,8192,8000.0
1768152609.277834,7902720,30424618,8192,8000.0
1768152609.2778783,7910912,30424618,8192,8000.0
1768152609.2835011,7919104,30424618,8192,1426.1520662407022
1768152609.283557,7927296,30424618,8192,8000.0
1768152609.2837746,7935488,30424618,8192,8000.0
1768152609.2839506,7943680,30424618,8192,8000.0
1768152609.2839885,7951872,30424618,8192,8000.0
1768152609.2840238,7960064,30424618,8192,8000.0
1768152609.2886806,7968256,30424618,8192,1723.3208549441804
1768152609.288742,7976448,30424618,8192,8000.0
1768152609.2887866,7984640,30424618,8192,8000.0
1768152609.2888339,7992832,30424618,8192,8000.0
1768152609.2942019,8001024,30424618,8192,1494.181989708069
1768152609.2942586,8009216,30424618,8192,8000.0
1768152609.2963235,8017408,30424618,8192,3899.205271910926
1768152609.2963846,8025600,30424618,8192,8000.0
1768152609.2964325,8033792,30424618,8192,8000.0
1768152609.29648,8041984,30424618,8192,8000.0
1768152609.2984002,8050176,30424618,8192,4192.872424783677
1768152609.2984557,8058368,30424618,8192,8000.0
1768152609.2985017,8066560,30424618,8192,8000.0
1768152609.2985473,8074752,30424618,8192,8000.0
1768152609.3017995,8082944,30424618,8192,2514.300071119524
1768152609.301908,8091136,30424618,8192,8000.0
1768152609.3019643,8099328,30424618,8192,8000.0
1768152609.3019948,8105024,30424618,8192,5562.5
1768152609.3030696,8113216,30424618,8192,7540.766949242747
1768152609.3031301,8121408,30424618,8192,8000.0
1768152609.303569,8129600,30424618,8192,8000.0
1768152609.3038225,8137792,30424618,8192,8000.0
1768152609.305513,8145984,30424618,8192,4789.845779731772
1768152609.3058035,8154176,30424618,8192,8000.0
1768152609.3061619,8162368,30424618,8192,8000.0
1768152609.3063838,8170560,30424618,8192,8000.0
1768152609.3069658,8178752,30424618,8192,8000.0
1768152609.3070185,8186944,30424618,8192,8000.0
1768152609.3086596,8195136,30424618,8192,4910.385267817395
1768152609.3087568,8203328,30424618,8192,8000.0
1768152609.3091283,8211520,30424618,8192,8000.0
1768152609.309181,8219712,30424618,8192,8000.0
1768152609.311529,8227904,30424618,8192,3426.711094041696
1768152609.3115966,8236096,30424618,8192,8000.0
1768152609.3116498,8244288,30424618,8192,8000.0
1768152609.3117025,8252480,30424618,8192,8000.0
1768152609.3166237,8260672,30424618,8192,1631.1882902196605
1768152609.316693,8268864,30424618,8192,8000.0
1768152609.3167498,8277056,30424618,8192,8000.0
1768152609.3168023,8285248,30424618,8192,8000.0
1768152609.3173504,8293440,30424618,8192,8000.0
1768152609.3174112,8301632,30424618,8192,8000.0
1768152609.32182,8309824,30424618,8192,1821.4521392842614
1768152609.321891,8318016,30424618,8192,8000.0
1768152609.322384,8326208,30424618,8192,8000.0
1768152609.322472,8334400,30424618,8192,8000.0
1768152609.3238146,8342592,30424618,8192,6022.281976396191
1768152609.3238866,8350784,30424618,8192,8000.0
1768152609.3262086,8358976,30424618,8192,3466.9555920573016
1768152609.3262715,8367168,30424618,8192,8000.0
1768152609.326325,8375360,30424618,8192,8000.0
1768152609.3263767,8383552,30424618,8192,8000.0
1768152609.3319347,8391744,30424618,8192,1444.3040777562742
1768152609.3323653,8399936,30424618,8192,8000.0
1768152609.332623,8408128,30424618,8192,8000.0
1768152609.3326936,8416320,30424618,8192,8000.0
1768152609.3370795,8424512,30424618,8192,1830.5379077666116
1768152609.3371432,8432704,30424618,8192,8000.0
1768152609.3382168,8440896,30424618,8192,7552.156846919736
1768152609.338273,8449088,30424618,8192,8000.0
1768152609.3383324,8457280,30424618,8192,8000.0
1768152609.338389,8465472,30424618,8192,8000.0
1768152609.3406684,8473664,30424618,8192,3534.193309914496
1768152609.3407376,8481856,30424618,8192,8000.0
1768152609.3407931,8490048,30424618,8192,8000.0
1768152609.340847,8498240,30424618,8192,8000.0
1768152609.3426507,8506432,30424618,8192,4482.54616405409
1768152609.342726,8514624,30424618,8192,8000.0
1768152609.3427835,8522816,30424618,8192,8000.0
1768152609.3428397,8531008,30424618,8192,8000.0
1768152609.3448753,8539200,30424618,8192,3958.0446797069644
1768152609.3449411,8547392,30424618,8192,8000.0
1768152609.3450115,8555584,30424618,8192,8000.0
1768152609.3450363,8557440,30424618,8192,1812.5
1768152609.3470676,8565632,30424618,8192,3964.1244430743473
1768152609.3471272,8573824,30424618,8192,8000.0
1768152609.3471754,8582016,30424618,8192,8000.0
1768152609.3474686,8590208,30424618,8192,8000.0
1768152609.348369,8598400,30424618,8192,8000.0
1768152609.3485959,8606592,30424618,8192,8000.0
1768152609.351885,8614784,30424618,8192,2443.8673234527128
1768152609.35212,8622976,30424618,8192,8000.0
1768152609.352265,8631168,30424618,8192,8000.0
1768152609.3529153,8639360,30424618,8192,8000.0
1768152609.355356,8647552,30424618,8192,3304.2832788625715
1768152609.355464,8655744,30424618,8192,8000.0
1768152609.3555124,8663936,30424618,8192,8000.0
1768152609.3555534,8672128,30424618,8192,8000.0
1768152609.3557026,8680320,30424618,8192,8000.0
1768152609.355808,8688512,30424618,8192,8000.0
1768152609.3575242,8696704,30424618,8192,4693.458335814857
1768152609.3575754,8704896,30424618,8192,8000.0
1768152609.359884,8713088,30424618,8192,3481.2880223428256
1768152609.3599389,8721280,30424618,8192,8000.0
1768152609.3599803,8729472,30424618,8192,8000.0
1768152609.3600261,8737664,30424618,8192,8000.0
1768152609.363447,8745856,30424618,8192,2347.624506216196
1768152609.3635058,8754048,30424618,8192,8000.0
1768152609.3635511,8762240,30424618,8192,8000.0
1768152609.3635943,8770432,30424618,8192,8000.0
1768152609.363631,8778624,30424618,8192,8000.0
1768152609.363875,8786816,30424618,8192,8000.0
1768152609.3652654,8795008,30424618,8192,5787.036832344595
1768152609.3653069,8803200,30424618,8192,8000.0
1768152609.3653398,8811392,30424618,8192,8000.0
1768152609.3653796,8819584,30424618,8192,8000.0
1768152609.3675225,8827776,30424618,8192,3746.8973761049942
1768152609.3675616,8835968,30424618,8192,8000.0
1768152609.3675935,8844160,30424618,8192,8000.0
1768152609.3678017,8852352,30424618,8192,8000.0
1768152609.370139,8860544,30424618,8192,3437.4595067988384
1768152609.370305,8868736,30424618,8192,8000.0
1768152609.370345,8876928,30424618,8192,8000.0
1768152609.370366,8883904,30424618,8192,6812.5
1768152609.3722842,8892096,30424618,8192,4195.950726267694
1768152609.3723357,8900288,30424618,8192,8000.0
1768152609.372378,8908480,30424618,8192,8000.0
1768152609.3725588,8916672,30424618,8192,8000.0
1768152609.3747568,8924864,30424618,8192,3662.5005975059203
1768152609.3748193,8933056,30424618,8192,8000.0
1768152609.3770876,8941248,30424618,8192,3549.088247986889
1768152609.3771496,8949440,30424618,8192,8000.0
1768152609.3771942,8957632,30424618,8192,8000.0
1768152609.3772595,8965824,30424618,8192,8000.0
1768152609.3783364,8974016,30424618,8192,7513.148299437537
1768152609.3784053,8982208,30424618,8192,8000.0
1768152609.382355,8990400,30424618,8192,2032.468780308327
1768152609.3824167,8998592,30424618,8192,8000.0
1768152609.3824627,9006784,30424618,8192,8000.0
1768152609.3825154,9014976,30424618,8192,8000.0
1768152609.3861403,9023168,30424618,8192,2215.084710744867
1768152609.386198,9031360,30424618,8192,8000.0
1768152609.3862433,9039552,30424618,8192,8000.0
1768152609.386489,9047744,30424618,8192,8000.0
1768152609.3878794,9055936,30424618,8192,5816.4897670644
1768152609.3879356,9064128,30424618,8192,8000.0
1768152609.3879795,9072320,30424618,8192,8000.0
1768152609.3880289,9080512,30424618,8192,8000.0
1768152609.3907032,9088704,30424618,8192,3008.310333913608
1768152609.390776,9096896,30424618,8192,8000.0
1768152609.392918,9105088,30424618,8192,3760.989113517389
1768152609.3933678,9113280,30424618,8192,8000.0
1768152609.3934536,9121472,30424618,8192,8000.0
1768152609.3935156,9129664,30424618,8192,8000.0
1768152609.3957212,9137856,30424618,8192,3651.8007381242505
1768152609.3957913,9146048,30424618,8192,8000.0
1768152609.3958974,9154240,30424618,8192,8000.0
1768152609.3959546,9162432,30424618,8192,8000.0
1768152609.9346538,9170624,30424618,8192,14.850996241091302
1768152609.9350255,9178816,30424618,8192,8000.0
1768152609.9352596,9187008,30424618,8192,8000.0
1768152609.935551,9195200,30424618,8192,8000.0
1768152609.9357545,9203392,30424618,8192,8000.0
1768152609.9358094,9211584,30424618,8192,8000.0
1768152609.935851,9219776,30424618,8192,8000.0
1768152609.9358945,9227968,30424618,8192,8000.0
1768152609.9359329,9236160,30424618,8192,8000.0
1768152609.9359806,9244352,30424618,8192,8000.0
1768152609.9360225,9252544,30424618,8192,8000.0
1768152609.9360616,9260736,30424618,8192,8000.0
1768152609.9361014,9268928,30424618,8192,8000.0
1768152609.9361403,9277120,30424618,8192,8000.0
1768152609.9361806,9285312,30424618,8192,8000.0
1768152609.9362216,9293504,30424618,8192,8000.0
1768152609.9371421,9301696,30424618,8192,8000.0
1768152609.9371908,9309888,30424618,8192,8000.0
1768152609.9372318,9318080,30424618,8192,8000.0
1768152609.9372718,9326272,30424618,8192,8000.0
1768152609.9373095,9334464,30424618,8192,8000.0
1768152609.9373481,9342656,30424618,8192,8000.0
1768152609.937424,9350848,30424618,8192,8000.0
1768152609.9374657,9359040,30424618,8192,8000.0
1768152609.9375033,9367232,30424618,8192,8000.0
1768152609.937781,9375424,30424618,8192,8000.0
1768152609.9378245,9383616,30424618,8192,8000.0
1768152609.9378538,9391808,30424618,8192,8000.0
1768152609.9378822,9400000,30424618,8192,8000.0
1768152609.9379106,9408192,30424618,8192,8000.0
1768152609.9379387,9416384,30424618,8192,8000.0
1768152609.93797,9424576,30424618,8192,8000.0
1768152609.9387052,9432768,30424618,8192,8000.0
1768152609.939126,9440960,30424618,8192,8000.0
1768152609.9397454,9449152,30424618,8192,8000.0
1768152609.9398313,9457344,30424618,8192,8000.0
1768152609.9398782,9465536,30424618,8192,8000.0
1768152609.9399154,9473728,30424618,8192,8000.0
1768152609.9399517,9481920,30424618,8192,8000.0
1768152609.9399931,9490112,30424618,8192,8000.0
1768152609.940028,9498304,30424618,8192,8000.0
1768152609.9400644,9506496,30424618,8192,8000.0
1768152609.9400983,9514688,30424618,8192,8000.0
1768152609.9401278,9522880,30424618,8192,8000.0
1768152609.9401572,9531072,30424618,8192,8000.0
1768152609.9401858,9539264,30424618,8192,8000.0
1768152609.9402156,9547456,30424618,8192,8000.0
1768152609.940247,9555648,30424618,8192,8000.0
1768152609.9414408,9563840,30424618,8192,6745.932308883593
1768152609.9414802,9572032,30424618,8192,8000.0
1768152609.9415114,9580224,30424618,8192,8000.0
1768152609.9415429,9588416,30424618,8192,8000.0
1768152609.9415727,9596608,30424618,8192,8000.0
1768152609.9416013,9604800,30424618,8192,8000.0
1768152609.9416301,9612992,30424618,8192,8000.0
1768152609.9416628,9621184,30424618,8192,8000.0
1768152609.941693,9629376,30424618,8192,8000.0
1768152609.9418385,9637568,30424618,8192,8000.0
1768152609.941979,9645760,30424618,8192,8000.0
1768152609.9420938,9653952,30424618,8192,8000.0
1768152609.9422085,9662144,30424618,8192,8000.0
1768152609.9423287,9670336,30424618,8192,8000.0
1768152609.9424527,9678528,30424618,8192,8000.0
1768152609.9425676,9686720,30424618,8192,8000.0
1768152609.943827,9694912,30424618,8192,6392.328694704819
1768152609.9439485,9703104,30424618,8192,8000.0
1768152609.943985,9711296,30424618,8192,8000.0
1768152609.9440134,9719488,30424618,8192,8000.0
1768152609.944042,9727680,30424618,8192,8000.0
1768152609.9440699,9735872,30424618,8192,8000.0
1768152609.9440985,9744064,30424618,8192,8000.0
1768152609.9441295,9752256,30424618,8192,8000.0
1768152609.9441574,9760448,30424618,8192,8000.0
1768152609.9441884,9768640,30424618,8192,8000.0
1768152609.9442174,9776832,30424618,8192,8000.0
1768152609.9442453,9785024,30424618,8192,8000.0
1768152609.9442732,9793216,30424618,8192,8000.0
1768152609.9443014,9801408,30424618,8192,8000.0
1768152609.9443297,9809600,30424618,8192,8000.0
1768152609.944361,9817792,30424618,8192,8000.0
1768152609.9448311,9825984,30424618,8192,8000.0
1768152609.9449866,9834176,30424618,8192,8000.0
1768152609.945025,9842368,30424618,8192,8000.0
1768152609.9450564,9850560,30424618,8192,8000.0
1768152609.9450867,9858752,30424618,8192,8000.0
1768152609.9451172,9866944,30424618,8192,8000.0
1768152609.9515078,9875136,30424618,8192,1253.7023311451512
1768152609.9515562,9883328,30424618,8192,8000.0
1768152609.9515922,9891520,30424618,8192,8000.0
1768152609.9517744,9899712,30424618,8192,8000.0
1768152609.9519627,9907904,30424618,8192,8000.0
1768152609.9521098,9916096,30424618,8192,8000.0
1768152609.9522612,9924288,30424618,8192,8000.0
1768152609.95238,9932480,30424618,8192,8000.0
1768152609.9563403,9940672,30424618,8192,2026.8044193167023
1768152609.9564536,9948864,30424618,8192,8000.0
1768152609.9565046,9957056,30424618,8192,8000.0
1768152609.956635,9965248,30424618,8192,8000.0
1768152609.9566813,9973440,30424618,8192,8000.0
1768152609.9567223,9981632,30424618,8192,8000.0
1768152609.957095,9989824,30424618,8192,8000.0
1768152609.957135,9998016,30424618,8192,8000.0
1768152609.9636965,10006208,30424618,8192,1221.4113319183198
1768152609.9637454,10014400,30424618,8192,8000.0
1768152609.9637802,10022592,30424618,8192,8000.0
1768152609.9638264,10030784,30424618,8192,8000.0
1768152609.9651616,10038976,30424618,8192,6034.09224293623
1768152609.9652188,10047168,30424618,8192,8000.0
1768152609.965256,10055360,30424618,8192,8000.0
1768152609.965276,10062272,30424618,8192,6750.0
1768152609.9666958,10070464,30424618,8192,5662.514898905376
1768152609.9667346,10078656,30424618,8192,8000.0
1768152609.9678178,10086848,30424618,8192,7448.095067550358
1768152609.9681115,10095040,30424618,8192,8000.0
1768152609.9689953,10103232,30424618,8192,8000.0
1768152609.9690473,10111424,30424618,8192,8000.0
1768152609.9709258,10119616,30424618,8192,4282.884208925569
1768152609.9709847,10127808,30424618,8192,8000.0
1768152609.9710317,10136000,30424618,8192,8000.0
1768152609.9710793,10144192,30424618,8192,8000.0
1768152609.9730523,10152384,30424618,8192,4076.0178814700157
1768152609.9732566,10160576,30424618,8192,8000.0
1768152609.977158,10168768,30424618,8192,2055.2873128110095
1768152609.9772892,10176960,30424618,8192,8000.0
1768152609.9774232,10185152,30424618,8192,8000.0
1768152609.9774637,10193344,30424618,8192,8000.0
1768152609.979092,10201536,30424618,8192,4933.0945207345885
1768152609.9791267,10209728,30424618,8192,8000.0
1768152609.9791574,10217920,30424618,8192,8000.0
1768152609.9792712,10226112,30424618,8192,8000.0
1768152609.982926,10234304,30424618,8192,2194.7873510810114
1768152609.9829767,10242496,30424618,8192,8000.0
1768152609.984859,10250688,30424618,8192,4272.1354023590175
1768152609.984909,10258880,30424618,8192,8000.0
1768152609.9849474,10267072,30424618,8192,8000.0
1768152609.985021,10275264,30424618,8192,8000.0
1768152609.9875789,10283456,30424618,8192,3139.471189513209
1768152609.9876351,10291648,30424618,8192,8000.0
1768152609.9876802,10299840,30424618,8192,8000.0
1768152609.9877234,10308032,30424618,8192,8000.0
1768152609.9914868,10316224,30424618,8192,2132.3666345630095
1768152609.9915419,10324416,30424618,8192,8000.0
1768152609.991586,10332608,30424618,8192,8000.0
1768152609.9916315,10340800,30424618,8192,8000.0
1768152610.1260674,10348992,30424618,8192,59.51428904792289
1768152610.126373,10357184,30424618,8192,8000.0
1768152610.1324756,10365376,30424618,8192,1314.0388825383325
1768152610.1325395,10373568,30424618,8192,8000.0
1768152610.1339695,10381760,30424618,8192,5634.596021807168
1768152610.1340315,10389952,30424618,8192,8000.0
1768152610.1343966,10398144,30424618,8192,8000.0
1768152610.1344454,10406336,30424618,8192,8000.0
1768152610.1368878,10414528,30424618,8192,3288.797831674102
1768152610.1371112,10422720,30424618,8192,8000.0
1768152610.1392155,10430912,30424618,8192,3825.7376980329814
1768152610.1394558,10439104,30424618,8192,8000.0
1768152610.1398802,10447296,30424618,8192,8000.0
1768152610.140054,10455488,30424618,8192,8000.0
1768152610.141465,10463680,30424618,8192,5711.837968751221
1768152610.1415143,10471872,30424618,8192,8000.0
1768152610.1433065,10480064,30424618,8192,4484.807516364908
1768152610.1435397,10488256,30424618,8192,8000.0
1768152610.147594,10496448,30424618,8192,1978.0926509729113
1768152610.1476433,10504640,30424618,8192,8000.0
1768152610.1554408,10512832,30424618,8192,1027.4192466693019
1768152610.155485,10521024,30424618,8192,8000.0
1768152610.15552,10529216,30424618,8192,8000.0
1768152610.1555543,10537408,30424618,8192,8000.0
1768152610.1566224,10545600,30424618,8192,7539.347281524575
1768152610.156665,10553792,30424618,8192,8000.0
1768152610.1581445,10561984,30424618,8192,5434.782488099065
1768152610.158189,10570176,30424618,8192,8000.0
1768152610.1597464,10578368,30424618,8192,5163.289269923972
1768152610.1597915,10586560,30424618,8192,8000.0
1768152610.162545,10594752,30424618,8192,2913.859217804324
1768152610.162589,10602944,30424618,8192,8000.0
1768152610.1626232,10611136,30424618,8192,8000.0
1768152610.1628544,10619328,30424618,8192,8000.0
1768152610.1652684,10627520,30424618,8192,3327.0949860897126
1768152610.1653233,10635712,30424618,8192,8000.0
1768152610.1653574,10643904,30424618,8192,8000.0
1768152610.1653936,10652096,30424618,8192,8000.0
1768152610.1678429,10660288,30424618,8192,3276.271335306231
1768152610.1678824,10668480,30424618,8192,8000.0
1768152610.170621,10676672,30424618,8192,2929.3298372078193
1768152610.1708233,10684864,30424618,8192,8000.0
1768152610.1709821,10693056,30424618,8192,8000.0
1768152610.1711411,10701248,30424618,8192,8000.0
1768152610.174495,10709440,30424618,8192,2392.2013619499235
1768152610.1746483,10717632,30424618,8192,8000.0
1768152610.1746972,10725824,30424618,8192,8000.0
1768152610.1747365,10734016,30424618,8192,8000.0
1768152610.1750588,10742208,30424618,8192,8000.0
1768152610.1752198,10750400,30424618,8192,8000.0
1768152610.1803613,10758592,30424618,8192,1559.4238442350643
1768152610.1804075,10766784,30424618,8192,8000.0
1768152610.1804419,10774976,30424618,8192,8000.0
1768152610.180478,10783168,30424618,8192,8000.0
1768152610.181252,10791360,30424618,8192,8000.0
1768152610.1812947,10799552,30424618,8192,8000.0
1768152610.1844084,10807744,30424618,8192,2577.4026205843174
1768152610.1844604,10815936,30424618,8192,8000.0
1768152610.184499,10824128,30424618,8192,8000.0
1768152610.1845357,10832320,30424618,8192,8000.0
1768152610.1897779,10840512,30424618,8192,1529.6952058203653
1768152610.1898298,10848704,30424618,8192,8000.0
1768152610.1898677,10856896,30424618,8192,8000.0
1768152610.1899533,10865088,30424618,8192,8000.0
1768152610.1899927,10873280,30424618,8192,8000.0
1768152610.1902459,10881472,30424618,8192,8000.0
1768152610.193852,10889664,30424618,8192,2225.2510254463537
1768152610.1938975,10897856,30424618,8192,8000.0
1768152610.1939352,10906048,30424618,8192,8000.0
1768152610.1939747,10914240,30424618,8192,8000.0
1768152610.1982768,10922432,30424618,8192,1863.9328614516653
1768152610.198335,10930624,30424618,8192,8000.0
1768152610.1983757,10938816,30424618,8192,8000.0
1768152610.1985922,10947008,30424618,8192,8000.0
1768152610.2049448,10955200,30424618,8192,1261.7898326874506
1768152610.2051272,10963392,30424618,8192,8000.0
1768152610.2052925,10971584,30424618,8192,8000.0
1768152610.2054846,10979776,30424618,8192,8000.0
1768152610.2056117,10987968,30424618,8192,8000.0
1768152610.205756,10996160,30424618,8192,8000.0
1768152610.2067208,11004352,30424618,8192,8000.0
1768152610.2068806,11012544,30424618,8192,8000.0
1768152610.2080338,11020736,30424618,8192,7000.962816576433
1768152610.2080793,11028928,30424618,8192,8000.0
1768152610.2081153,11037120,30424618,8192,8000.0
1768152610.2081542,11045312,30424618,8192,8000.0
1768152610.21163,11053504,30424618,8192,2309.4020309046855
1768152610.211688,11061696,30424618,8192,8000.0
1768152610.21173,11069888,30424618,8192,8000.0
1768152610.2117834,11078080,30424618,8192,8000.0
1768152610.2135062,11086272,30424618,8192,4676.447953228631
1768152610.2135668,11094464,30424618,8192,8000.0
1768152610.21569,11102656,30424618,8192,3789.673124748254
1768152610.215747,11110848,30424618,8192,8000.0
1768152610.2157915,11119040,30424618,8192,8000.0
1768152610.215836,11127232,30424618,8192,8000.0
1768152610.2179236,11135424,30424618,8192,3851.5235736671702
1768152610.2181604,11143616,30424618,8192,8000.0
1768152610.2182133,11151808,30424618,8192,8000.0
1768152610.2182603,11160000,30424618,8192,8000.0
1768152610.2203326,11168192,30424618,8192,3880.669450846079
1768152610.2203984,11176384,30424618,8192,8000.0
1768152610.2204478,11184576,30424618,8192,8000.0
1768152610.2205083,11192768,30424618,8192,8000.0
1768152610.2246318,11200960,30424618,8192,1946.6141187138855
1768152610.2250433,11209152,30424618,8192,8000.0
1768152610.22511,11217344,30424618,8192,8000.0
1768152610.22516,11225536,30424618,8192,8000.0
1768152610.230976,11233728,30424618,8192,1378.7160560010157
1768152610.2310276,11241920,30424618,8192,8000.0
1768152610.231082,11250112,30424618,8192,8000.0
1768152610.2311234,11258304,30424618,8192,8000.0
1768152610.235925,11266496,30424618,8192,1669.553586251248
1768152610.2362854,11274688,30424618,8192,8000.0
1768152610.2364502,11282880,30424618,8192,8000.0
1768152610.2366188,11291072,30424618,8192,8000.0
1768152610.2378623,11299264,30424618,8192,6487.187399203331
1768152610.2379124,11307456,30424618,8192,8000.0
1768152610.2436519,11315648,30424618,8192,1397.0626886237044
1768152610.2437067,11323840,30424618,8192,8000.0
1768152610.2437613,11332032,30424618,8192,8000.0
1768152610.243813,11340224,30424618,8192,8000.0
1768152610.2456758,11348416,30424618,8192,4318.255106004795
1768152610.2457383,11356608,30424618,8192,8000.0
1768152610.2457783,11364800,30424618,8192,8000.0
1768152610.2458196,11372992,30424618,8192,8000.0
1768152610.2478633,11381184,30424618,8192,3931.976558558231
1768152610.2479126,11389376,30424618,8192,8000.0
1768152610.2500787,11397568,30424618,8192,3707.82328267447
1768152610.2501218,11405760,30424618,8192,8000.0
1768152610.250159,11413952,30424618,8192,8000.0
1768152610.250196,11422144,30424618,8192,8000.0
1768152610.2518075,11430336,30424618,8192,4990.64223750961
1768152610.2518492,11438528,30424618,8192,8000.0
1768152610.2518847,11446720,30424618,8192,8000.0
1768152610.2519217,11454912,30424618,8192,8000.0
1768152610.3191335,11463104,30424618,8192,119.04850474580465
1768152610.319395,11471296,30424618,8192,8000.0
1768152610.3263927,11479488,30424618,8192,1145.4917777000924
1768152610.326446,11487680,30424618,8192,8000.0
1768152610.3281748,11495872,30424618,8192,4654.409920091463
1768152610.3282201,11504064,30424618,8192,8000.0
1768152610.3422632,11512256,30424618,8192,570.1701305042413
1768152610.3423114,11520448,30424618,8192,8000.0
1768152610.3435278,11528640,30424618,8192,6628.551248872163
1768152610.3439205,11536832,30424618,8192,8000.0
1768152610.3467522,11545024,30424618,8192,2838.7919384304632
1768152610.3469253,11553216,30424618,8192,8000.0
1768152610.3481286,11561408,30424618,8192,6714.22515336728
1768152610.3483405,11569600,30424618,8192,8000.0
1768152610.3503141,11577792,30424618,8192,4078.719211637876
1768152610.3505056,11585984,30424618,8192,8000.0
1768152610.351681,11594176,30424618,8192,6865.185465916073
1768152610.3517358,11602368,30424618,8192,8000.0
1768152610.3538194,11610560,30424618,8192,3856.7230364629227
1768152610.3538988,11618752,30424618,8192,8000.0
1768152610.3604894,11626944,30424618,8192,1216.1751237554329
1768152610.3605404,11635136,30424618,8192,8000.0
1768152610.3605785,11643328,30424618,8192,8000.0
1768152610.3606162,11651520,30424618,8192,8000.0
1768152610.3622854,11659712,30424618,8192,4819.857623463851
1768152610.3623343,11667904,30424618,8192,8000.0
1768152610.36237,11676096,30424618,8192,8000.0
1768152610.362417,11684288,30424618,8192,8000.0
1768152610.3645282,11692480,30424618,8192,3806.080111728576
1768152610.3645716,11700672,30424618,8192,8000.0
1768152610.365429,11708864,30424618,8192,8000.0
1768152610.3655314,11717056,30424618,8192,8000.0
1768152610.3677397,11725248,30424618,8192,3639.3413216565655
1768152610.3679347,11733440,30424618,8192,8000.0
1768152610.367982,11741632,30424618,8192,8000.0
1768152610.3680193,11749824,30424618,8192,8000.0
1768152610.3697445,11758016,30424618,8192,4663.09156204714
1768152610.3697996,11766208,30424618,8192,8000.0
1768152610.370203,11774400,30424618,8192,8000.0
1768152610.3702466,11782592,30424618,8192,8000.0
1768152610.372891,11790784,30424618,8192,3038.590066493983
1768152610.373316,11798976,30424618,8192,8000.0
1768152610.3736842,11807168,30424618,8192,8000.0
1768152610.3737235,11815360,30424618,8192,8000.0
1768152610.3754077,11823552,30424618,8192,4779.828963730476
1768152610.3754601,11831744,30424618,8192,8000.0
1768152610.377386,11839936,30424618,8192,4175.365009154035
1768152610.3774323,11848128,30424618,8192,8000.0
1768152610.3796322,11856320,30424618,8192,3653.9692785620864
1768152610.3799636,11864512,30424618,8192,8000.0
1768152610.3805645,11872704,30424618,8192,8000.0
1768152610.3812242,11880896,30424618,8192,8000.0
1768152610.3826056,11889088,30424618,8192,5848.808571599767
1768152610.3826547,11897280,30424618,8192,8000.0
1768152610.384135,11905472,30424618,8192,5434.413729369513
1768152610.384177,11913664,30424618,8192,8000.0
1768152610.386385,11921856,30424618,8192,3638.513510625737
1768152610.3864353,11930048,30424618,8192,8000.0
1768152610.3877425,11938240,30424618,8192,6163.328805512311
1768152610.3877854,11946432,30424618,8192,8000.0
1768152610.389857,11954624,30424618,8192,3878.0357901637094
1768152610.389905,11962816,30424618,8192,8000.0
1768152610.3923013,11971008,30424618,8192,3350.6449716928805
1768152610.3923488,11979200,30424618,8192,8000.0
1768152610.3928037,11987392,30424618,8192,8000.0
1768152610.3928459,11995584,30424618,8192,8000.0
1768152610.3957634,12003776,30424618,8192,2750.842421323386
1768152610.3958082,12011968,30424618,8192,8000.0
1768152610.397263,12020160,30424618,8192,5531.356051882454
1768152610.3973053,12028352,30424618,8192,8000.0
1768152610.3988597,12036544,30424618,8192,5174.309503468817
1768152610.3989031,12044736,30424618,8192,8000.0
1768152610.400624,12052928,30424618,8192,4669.079001934639
1768152610.400912,12061120,30424618,8192,8000.0
1768152610.4025335,12069312,30424618,8192,4961.8555702018375
1768152610.4025724,12077504,30424618,8192,8000.0
1768152610.4050834,12085696,30424618,8192,3196.1646446616437
1768152610.4051533,12093888,30424618,8192,8000.0
1768152610.4056268,12102080,30424618,8192,8000.0
1768152610.4056664,12110272,30424618,8192,8000.0
1768152610.408125,12118464,30424618,8192,3263.974149431878
1768152610.4084365,12126656,30424618,8192,8000.0
1768152610.40913,12134848,30424618,8192,8000.0
1768152610.4091718,12143040,30424618,8192,8000.0
1768152610.4115853,12151232,30424618,8192,3325.2973016497317
